customer_key,customer_id,email,first_name,last_name,full_name,phone,city,state,postcode,loyalty_number,registration_date,customer_segment,is_active,effective_date,expiry_date,is_current,created_timestamp
CK_CU000274,CU000274,sophia.garcia274@email.com,Sophia,Garcia,Sophia Garcia,431961179,Wollongong,,,RW00000274,2023-05-19,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000275,CU000275,james.johnson275@email.com,James,Johnson,James Johnson,480440032,Canberra,,,RW00000275,2023-11-16,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000276,CU000276,william.miller276@email.com,William,Miller,William Miller,475229708,Perth,,,RW00000276,2024-03-20,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000277,CU000277,oliver.johnson277@email.com,Oliver,Johnson,Oliver Johnson,453018700,Canberra,,,RW00000277,2025-08-14,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000278,CU000278,william.miller278@email.com,William,Miller,William Miller,427170008,Sydney,,,RW00000278,2024-02-18,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000279,CU000279,isabella.smith279@email.com,Isabella,Smith,Isabella Smith,425455729,Brisbane,,,RW00000279,2024-09-06,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000280,CU000280,isabella.williams280@email.com,Isabella,Williams,Isabella Williams,435747400,Perth,,,RW00000280,2024-10-15,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000281,CU000281,isabella.miller281@email.com,Isabella,Miller,Isabella Miller,437342073,Newcastle,,,RW00000281,2024-11-18,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000282,CU000282,james.johnson282@email.com,James,Johnson,James Johnson,448973223,Sydney,,,RW00000282,2024-02-13,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000283,CU000283,thomas.rodriguez283@email.com,Thomas,Rodriguez,Thomas Rodriguez,449712894,Melbourne,,,RW00000283,2024-09-19,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000284,CU000284,jack.johnson284@email.com,Jack,Johnson,Jack Johnson,478151116,Newcastle,,,RW00000284,2025-05-04,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000285,CU000285,james.smith285@email.com,James,Smith,James Smith,452854844,Adelaide,,,RW00000285,2023-03-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000286,CU000286,william.garcia286@email.com,William,Garcia,William Garcia,469887391,Brisbane,,,RW00000286,2025-07-20,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000287,CU000287,thomas.smith287@email.com,Thomas,Smith,Thomas Smith,486822001,Newcastle,,,RW00000287,2022-11-17,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000288,CU000288,james.martinez288@email.com,James,Martinez,James Martinez,427520478,Adelaide,,,RW00000288,2024-05-05,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000289,CU000289,charlotte.davis289@email.com,Charlotte,Davis,Charlotte Davis,465668185,Canberra,,,RW00000289,2025-04-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000290,CU000290,jack.miller290@email.com,Jack,Miller,Jack Miller,465920238,Newcastle,,,RW00000290,2024-09-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000291,CU000291,sophia.rodriguez291@email.com,Sophia,Rodriguez,Sophia Rodriguez,445391874,Canberra,,,RW00000291,2023-08-21,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000292,CU000292,jack.miller292@email.com,Jack,Miller,Jack Miller,435829461,Sydney,,,RW00000292,2025-03-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000293,CU000293,sophia.smith293@email.com,Sophia,Smith,Sophia Smith,414413509,Newcastle,,,RW00000293,2024-03-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000294,CU000294,emma.davis294@email.com,Emma,Davis,Emma Davis,442368455,Canberra,,,RW00000294,2023-08-08,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000295,CU000295,william.brown295@email.com,William,Brown,William Brown,441194130,Canberra,,,RW00000295,2022-12-15,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000296,CU000296,charlotte.brown296@email.com,Charlotte,Brown,Charlotte Brown,461455274,Melbourne,,,RW00000296,2024-06-22,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000297,CU000297,sophia.rodriguez297@email.com,Sophia,Rodriguez,Sophia Rodriguez,443277481,Wollongong,,,RW00000297,2024-12-03,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000298,CU000298,sophia.brown298@email.com,Sophia,Brown,Sophia Brown,479401916,Wollongong,,,RW00000298,2023-08-23,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000299,CU000299,jack.rodriguez299@email.com,Jack,Rodriguez,Jack Rodriguez,444366321,Canberra,,,RW00000299,2025-04-12,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000300,CU000300,ava.jones300@email.com,Ava,Jones,Ava Jones,448352173,Brisbane,,,RW00000300,2024-01-17,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000301,CU000301,jack.martinez301@email.com,Jack,Martinez,Jack Martinez,436730639,Newcastle,,,RW00000301,2024-04-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000302,CU000302,james.jones302@email.com,James,Jones,James Jones,478397240,Canberra,,,RW00000302,2025-02-21,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000303,CU000303,william.garcia303@email.com,William,Garcia,William Garcia,455538093,Newcastle,,,RW00000303,2023-02-07,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000304,CU000304,emma.martinez304@email.com,Emma,Martinez,Emma Martinez,479097054,Melbourne,,,RW00000304,2023-07-03,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000305,CU000305,sophia.brown305@email.com,Sophia,Brown,Sophia Brown,456366409,Brisbane,,,RW00000305,2024-07-01,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000306,CU000306,ava.martinez306@email.com,Ava,Martinez,Ava Martinez,418100391,Wollongong,,,RW00000306,2023-05-29,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000307,CU000307,jack.miller307@email.com,Jack,Miller,Jack Miller,480525405,Newcastle,,,RW00000307,2023-10-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000308,CU000308,oliver.rodriguez308@email.com,Oliver,Rodriguez,Oliver Rodriguez,495287301,Adelaide,,,RW00000308,2023-01-22,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000309,CU000309,charlotte.williams309@email.com,Charlotte,Williams,Charlotte Williams,448722594,Newcastle,,,RW00000309,2024-09-06,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000310,CU000310,charlotte.davis310@email.com,Charlotte,Davis,Charlotte Davis,462812394,Adelaide,,,RW00000310,2024-07-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000311,CU000311,william.martinez311@email.com,William,Martinez,William Martinez,442364557,Adelaide,,,RW00000311,2023-07-30,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000312,CU000312,sophia.garcia312@email.com,Sophia,Garcia,Sophia Garcia,442472332,Wollongong,,,RW00000312,2025-07-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000313,CU000313,james.johnson313@email.com,James,Johnson,James Johnson,463733901,Perth,,,RW00000313,2023-03-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000314,CU000314,isabella.garcia314@email.com,Isabella,Garcia,Isabella Garcia,456760886,Wollongong,,,RW00000314,2023-01-30,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000315,CU000315,thomas.rodriguez315@email.com,Thomas,Rodriguez,Thomas Rodriguez,422613684,Brisbane,,,RW00000315,2024-06-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000316,CU000316,oliver.miller316@email.com,Oliver,Miller,Oliver Miller,454420703,Newcastle,,,RW00000316,2024-08-17,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000317,CU000317,isabella.rodriguez317@email.com,Isabella,Rodriguez,Isabella Rodriguez,444138952,Brisbane,,,RW00000317,2023-07-07,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000318,CU000318,ava.miller318@email.com,Ava,Miller,Ava Miller,486528610,Newcastle,,,RW00000318,2025-02-17,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000319,CU000319,emma.smith319@email.com,Emma,Smith,Emma Smith,414801520,Sydney,,,RW00000319,2023-12-20,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000320,CU000320,oliver.smith320@email.com,Oliver,Smith,Oliver Smith,494540162,Sydney,,,RW00000320,2023-11-27,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000321,CU000321,charlotte.rodriguez321@email.com,Charlotte,Rodriguez,Charlotte Rodriguez,419564131,Perth,,,RW00000321,2023-11-14,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000322,CU000322,sophia.brown322@email.com,Sophia,Brown,Sophia Brown,439513903,Brisbane,,,RW00000322,2023-10-06,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000323,CU000323,james.jones323@email.com,James,Jones,James Jones,493570886,Newcastle,,,RW00000323,2023-04-22,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000324,CU000324,charlotte.jones324@email.com,Charlotte,Jones,Charlotte Jones,483130494,Canberra,,,RW00000324,2023-06-21,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000325,CU000325,thomas.jones325@email.com,Thomas,Jones,Thomas Jones,433146375,Adelaide,,,RW00000325,2023-06-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000326,CU000326,thomas.smith326@email.com,Thomas,Smith,Thomas Smith,427596928,Melbourne,,,RW00000326,2025-08-15,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000327,CU000327,thomas.garcia327@email.com,Thomas,Garcia,Thomas Garcia,481292233,Perth,,,RW00000327,2025-01-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000328,CU000328,jack.johnson328@email.com,Jack,Johnson,Jack Johnson,452995231,Newcastle,,,RW00000328,2024-11-17,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000329,CU000329,isabella.johnson329@email.com,Isabella,Johnson,Isabella Johnson,414301778,Canberra,,,RW00000329,2024-07-30,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000330,CU000330,sophia.brown330@email.com,Sophia,Brown,Sophia Brown,467666395,Wollongong,,,RW00000330,2025-06-29,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000331,CU000331,william.jones331@email.com,William,Jones,William Jones,432930973,Perth,,,RW00000331,2024-09-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000332,CU000332,ava.johnson332@email.com,Ava,Johnson,Ava Johnson,412966514,Wollongong,,,RW00000332,2023-01-02,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000333,CU000333,sophia.brown333@email.com,Sophia,Brown,Sophia Brown,469633636,Melbourne,,,RW00000333,2023-10-30,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000334,CU000334,isabella.martinez334@email.com,Isabella,Martinez,Isabella Martinez,435978039,Canberra,,,RW00000334,2025-08-03,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000335,CU000335,charlotte.miller335@email.com,Charlotte,Miller,Charlotte Miller,464774257,Sydney,,,RW00000335,2025-05-08,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000336,CU000336,james.brown336@email.com,James,Brown,James Brown,480961817,Brisbane,,,RW00000336,2023-10-09,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000337,CU000337,thomas.brown337@email.com,Thomas,Brown,Thomas Brown,472685382,Perth,,,RW00000337,2022-11-02,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000338,CU000338,charlotte.garcia338@email.com,Charlotte,Garcia,Charlotte Garcia,455175932,Brisbane,,,RW00000338,2023-05-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000339,CU000339,sophia.williams339@email.com,Sophia,Williams,Sophia Williams,424400697,Melbourne,,,RW00000339,2023-01-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000340,CU000340,sophia.johnson340@email.com,Sophia,Johnson,Sophia Johnson,483877188,Newcastle,,,RW00000340,2023-05-22,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000341,CU000341,oliver.davis341@email.com,Oliver,Davis,Oliver Davis,420271451,Wollongong,,,RW00000341,2024-03-16,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000342,CU000342,jack.garcia342@email.com,Jack,Garcia,Jack Garcia,455037614,Wollongong,,,RW00000342,2023-06-26,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000343,CU000343,william.davis343@email.com,William,Davis,William Davis,488576217,Perth,,,RW00000343,2023-05-05,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000344,CU000344,thomas.smith344@email.com,Thomas,Smith,Thomas Smith,418000995,Wollongong,,,RW00000344,2025-02-08,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000345,CU000345,oliver.miller345@email.com,Oliver,Miller,Oliver Miller,482132377,Newcastle,,,RW00000345,2024-06-13,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000346,CU000346,emma.martinez346@email.com,Emma,Martinez,Emma Martinez,422884250,Melbourne,,,RW00000346,2023-09-06,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000347,CU000347,emma.smith347@email.com,Emma,Smith,Emma Smith,488695754,Brisbane,,,RW00000347,2024-08-08,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000348,CU000348,ava.martinez348@email.com,Ava,Martinez,Ava Martinez,496340175,Adelaide,,,RW00000348,2023-12-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000349,CU000349,charlotte.martinez349@email.com,Charlotte,Martinez,Charlotte Martinez,428452809,Brisbane,,,RW00000349,2023-10-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000350,CU000350,jack.davis350@email.com,Jack,Davis,Jack Davis,478235865,Sydney,,,RW00000350,2025-07-08,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000351,CU000351,william.garcia351@email.com,William,Garcia,William Garcia,424817600,Adelaide,,,RW00000351,2024-11-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000352,CU000352,oliver.miller352@email.com,Oliver,Miller,Oliver Miller,495847186,Sydney,,,RW00000352,2024-01-22,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000353,CU000353,charlotte.martinez353@email.com,Charlotte,Martinez,Charlotte Martinez,413271322,Canberra,,,RW00000353,2022-11-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000354,CU000354,ava.miller354@email.com,Ava,Miller,Ava Miller,445828413,Canberra,,,RW00000354,2024-11-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000355,CU000355,james.martinez355@email.com,James,Martinez,James Martinez,436567069,Newcastle,,,RW00000355,2022-11-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000356,CU000356,oliver.johnson356@email.com,Oliver,Johnson,Oliver Johnson,471766322,Perth,,,RW00000356,2023-05-20,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000357,CU000357,isabella.johnson357@email.com,Isabella,Johnson,Isabella Johnson,431194865,Wollongong,,,RW00000357,2025-04-21,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000358,CU000358,charlotte.johnson358@email.com,Charlotte,Johnson,Charlotte Johnson,477289444,Brisbane,,,RW00000358,2024-12-30,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000359,CU000359,isabella.rodriguez359@email.com,Isabella,Rodriguez,Isabella Rodriguez,421393968,Canberra,,,RW00000359,2025-03-23,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000360,CU000360,jack.smith360@email.com,Jack,Smith,Jack Smith,467377250,Sydney,,,RW00000360,2024-05-12,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000361,CU000361,emma.williams361@email.com,Emma,Williams,Emma Williams,493759941,Melbourne,,,RW00000361,2025-07-29,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000362,CU000362,isabella.smith362@email.com,Isabella,Smith,Isabella Smith,418802546,Canberra,,,RW00000362,2023-05-19,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000363,CU000363,sophia.brown363@email.com,Sophia,Brown,Sophia Brown,434039548,Melbourne,,,RW00000363,2023-10-03,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000364,CU000364,charlotte.martinez364@email.com,Charlotte,Martinez,Charlotte Martinez,468511448,Adelaide,,,RW00000364,2024-12-01,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000365,CU000365,isabella.garcia365@email.com,Isabella,Garcia,Isabella Garcia,457361003,Sydney,,,RW00000365,2025-08-01,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000366,CU000366,james.brown366@email.com,James,Brown,James Brown,473165834,Wollongong,,,RW00000366,2024-12-27,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000367,CU000367,james.garcia367@email.com,James,Garcia,James Garcia,467801613,Newcastle,,,RW00000367,2023-06-23,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000368,CU000368,isabella.garcia368@email.com,Isabella,Garcia,Isabella Garcia,492899959,Wollongong,,,RW00000368,2022-10-28,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000369,CU000369,oliver.jones369@email.com,Oliver,Jones,Oliver Jones,435192859,Sydney,,,RW00000369,2025-04-22,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000370,CU000370,sophia.jones370@email.com,Sophia,Jones,Sophia Jones,462853585,Canberra,,,RW00000370,2025-03-27,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000371,CU000371,thomas.smith371@email.com,Thomas,Smith,Thomas Smith,490404021,Perth,,,RW00000371,2023-09-08,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000372,CU000372,charlotte.jones372@email.com,Charlotte,Jones,Charlotte Jones,497986635,Canberra,,,RW00000372,2024-01-13,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000373,CU000373,charlotte.jones373@email.com,Charlotte,Jones,Charlotte Jones,488326070,Perth,,,RW00000373,2025-04-19,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000374,CU000374,emma.williams374@email.com,Emma,Williams,Emma Williams,426040603,Brisbane,,,RW00000374,2023-05-02,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000375,CU000375,isabella.garcia375@email.com,Isabella,Garcia,Isabella Garcia,459997101,Newcastle,,,RW00000375,2024-12-17,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000376,CU000376,thomas.williams376@email.com,Thomas,Williams,Thomas Williams,454982074,Brisbane,,,RW00000376,2025-09-05,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000377,CU000377,ava.williams377@email.com,Ava,Williams,Ava Williams,483160250,Adelaide,,,RW00000377,2023-09-12,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000378,CU000378,isabella.smith378@email.com,Isabella,Smith,Isabella Smith,452982178,Melbourne,,,RW00000378,2023-08-17,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000379,CU000379,oliver.rodriguez379@email.com,Oliver,Rodriguez,Oliver Rodriguez,431515559,Perth,,,RW00000379,2025-01-23,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000380,CU000380,sophia.rodriguez380@email.com,Sophia,Rodriguez,Sophia Rodriguez,459940752,Sydney,,,RW00000380,2022-12-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000381,CU000381,sophia.garcia381@email.com,Sophia,Garcia,Sophia Garcia,424399378,Canberra,,,RW00000381,2024-02-01,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000382,CU000382,emma.johnson382@email.com,Emma,Johnson,Emma Johnson,442424110,Sydney,,,RW00000382,2023-10-17,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000383,CU000383,sophia.rodriguez383@email.com,Sophia,Rodriguez,Sophia Rodriguez,433019080,Canberra,,,RW00000383,2023-11-21,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000384,CU000384,charlotte.miller384@email.com,Charlotte,Miller,Charlotte Miller,470947145,Canberra,,,RW00000384,2023-08-18,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000385,CU000385,william.jones385@email.com,William,Jones,William Jones,493857268,Melbourne,,,RW00000385,2025-06-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000386,CU000386,charlotte.williams386@email.com,Charlotte,Williams,Charlotte Williams,423696760,Adelaide,,,RW00000386,2023-04-06,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000387,CU000387,sophia.martinez387@email.com,Sophia,Martinez,Sophia Martinez,477106049,Brisbane,,,RW00000387,2024-01-29,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000388,CU000388,james.jones388@email.com,James,Jones,James Jones,485133630,Wollongong,,,RW00000388,2023-07-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000389,CU000389,charlotte.smith389@email.com,Charlotte,Smith,Charlotte Smith,449105344,Perth,,,RW00000389,2023-01-06,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000390,CU000390,james.garcia390@email.com,James,Garcia,James Garcia,461854160,Sydney,,,RW00000390,2023-02-08,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000391,CU000391,charlotte.miller391@email.com,Charlotte,Miller,Charlotte Miller,499964439,Newcastle,,,RW00000391,2023-05-21,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000392,CU000392,william.jones392@email.com,William,Jones,William Jones,460782519,Newcastle,,,RW00000392,2024-03-18,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000393,CU000393,james.jones393@email.com,James,Jones,James Jones,472167513,Canberra,,,RW00000393,2025-08-12,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000394,CU000394,thomas.johnson394@email.com,Thomas,Johnson,Thomas Johnson,458792421,Sydney,,,RW00000394,2024-12-18,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000395,CU000395,james.johnson395@email.com,James,Johnson,James Johnson,442229641,Newcastle,,,RW00000395,2024-09-14,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000396,CU000396,emma.davis396@email.com,Emma,Davis,Emma Davis,430063029,Newcastle,,,RW00000396,2023-09-29,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000397,CU000397,charlotte.smith397@email.com,Charlotte,Smith,Charlotte Smith,457178443,Newcastle,,,RW00000397,2025-01-14,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000398,CU000398,jack.miller398@email.com,Jack,Miller,Jack Miller,416711905,Adelaide,,,RW00000398,2024-07-02,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000399,CU000399,charlotte.rodriguez399@email.com,Charlotte,Rodriguez,Charlotte Rodriguez,436412018,Melbourne,,,RW00000399,2025-04-22,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000400,CU000400,ava.williams400@email.com,Ava,Williams,Ava Williams,495562268,Wollongong,,,RW00000400,2025-03-06,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000401,CU000401,emma.smith401@email.com,Emma,Smith,Emma Smith,490126365,Melbourne,,,RW00000401,2025-02-18,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000402,CU000402,william.williams402@email.com,William,Williams,William Williams,463855098,Wollongong,,,RW00000402,2023-05-29,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000403,CU000403,emma.miller403@email.com,Emma,Miller,Emma Miller,493711156,Perth,,,RW00000403,2024-06-28,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000404,CU000404,jack.garcia404@email.com,Jack,Garcia,Jack Garcia,492663147,Perth,,,RW00000404,2025-07-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000405,CU000405,james.rodriguez405@email.com,James,Rodriguez,James Rodriguez,494453905,Melbourne,,,RW00000405,2024-01-12,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000406,CU000406,charlotte.williams406@email.com,Charlotte,Williams,Charlotte Williams,411376078,Newcastle,,,RW00000406,2024-08-09,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000407,CU000407,thomas.rodriguez407@email.com,Thomas,Rodriguez,Thomas Rodriguez,421860528,Brisbane,,,RW00000407,2024-11-06,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000408,CU000408,emma.smith408@email.com,Emma,Smith,Emma Smith,473401810,Brisbane,,,RW00000408,2024-06-03,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000409,CU000409,charlotte.garcia409@email.com,Charlotte,Garcia,Charlotte Garcia,474578811,Sydney,,,RW00000409,2023-01-04,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
